Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 01:12:03.961000,LEC,16,0 days 00:02:14.665000,18.0,4.0,,,0 days 00:00:29.534000,0 days 00:00:52.927000,0 days 00:00:52.204000,0 days 01:10:18.830000,0 days 01:11:11.757000,0 days 01:12:03.961000,279.0,148.0,247.0,275.0,False,SOFT,4.0,True,Ferrari,0 days 01:09:49.296000,2022-10-01 13:54:49.304,12,,False,,False,True,2022
0 days 01:13:53.373000,LEC,16,0 days 00:01:49.412000,19.0,4.0,,,0 days 00:00:29.391000,0 days 00:00:41.602000,0 days 00:00:38.419000,0 days 01:12:33.352000,0 days 01:13:14.954000,0 days 01:13:53.373000,291.0,266.0,252.0,283.0,True,SOFT,5.0,True,Ferrari,0 days 01:12:03.961000,2022-10-01 13:57:03.969,1,,False,,False,True,2022
0 days 00:22:36.634000,PER,11,0 days 00:01:56.061000,2.0,1.0,,,0 days 00:00:30.231000,0 days 00:00:45.107000,0 days 00:00:40.723000,0 days 00:21:10.804000,0 days 00:21:55.911000,0 days 00:22:36.634000,292.0,264.0,244.0,283.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:20:40.573000,2022-10-01 13:05:40.581,12,,False,,False,True,2022
0 days 00:27:04.527000,PER,11,0 days 00:01:54.404000,4.0,1.0,,,0 days 00:00:30.261000,0 days 00:00:44.612000,0 days 00:00:39.531000,0 days 00:25:40.384000,0 days 00:26:24.996000,0 days 00:27:04.527000,292.0,266.0,244.0,283.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,0 days 00:25:10.123000,2022-10-01 13:10:10.131,12,,False,,False,True,2022
0 days 00:31:34.345000,PER,11,0 days 00:01:55.668000,6.0,1.0,,,0 days 00:00:30.405000,0 days 00:00:44.806000,0 days 00:00:40.457000,0 days 00:30:09.082000,0 days 00:30:53.888000,0 days 00:31:34.345000,294.0,266.0,243.0,284.0,False,INTERMEDIATE,6.0,True,Red Bull Racing,0 days 00:29:38.677000,2022-10-01 13:14:38.685,1,,False,,False,True,2022
0 days 00:45:42.992000,PER,11,0 days 00:01:52.818000,9.0,2.0,,,0 days 00:00:29.970000,0 days 00:00:43.652000,0 days 00:00:39.196000,0 days 00:44:20.144000,0 days 00:45:03.796000,0 days 00:45:42.992000,292.0,266.0,247.0,283.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:43:50.174000,2022-10-01 13:28:50.182,1,,False,,False,True,2022
0 days 01:07:41.213000,PER,11,0 days 00:02:02.880000,14.0,4.0,,,0 days 00:00:31.188000,0 days 00:00:44.802000,0 days 00:00:46.890000,0 days 01:06:09.521000,0 days 01:06:54.323000,0 days 01:07:41.213000,293.0,264.0,247.0,282.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:05:38.333000,2022-10-01 13:50:38.341,1,,False,,False,True,2022
0 days 01:09:34.968000,PER,11,0 days 00:01:53.755000,15.0,4.0,,,0 days 00:00:30.090000,0 days 00:00:42.725000,0 days 00:00:40.940000,0 days 01:08:11.303000,0 days 01:08:54.028000,0 days 01:09:34.968000,292.0,265.0,249.0,285.0,True,SOFT,3.0,True,Red Bull Racing,0 days 01:07:41.213000,2022-10-01 13:52:41.221,1,,False,,False,True,2022
0 days 01:11:26.715000,PER,11,0 days 00:01:51.747000,16.0,4.0,,,0 days 00:00:29.385000,0 days 00:00:42.080000,0 days 00:00:40.282000,0 days 01:10:04.353000,0 days 01:10:46.433000,0 days 01:11:26.715000,293.0,265.0,250.0,,True,SOFT,4.0,True,Red Bull Racing,0 days 01:09:34.968000,2022-10-01 13:54:34.976,12,,False,,False,True,2022
0 days 01:13:25.542000,PER,11,0 days 00:01:58.827000,17.0,4.0,,,0 days 00:00:31.243000,0 days 00:00:45.237000,0 days 00:00:42.347000,0 days 01:11:57.958000,0 days 01:12:43.195000,0 days 01:13:25.542000,280.0,254.0,251.0,286.0,False,SOFT,5.0,True,Red Bull Racing,0 days 01:11:26.715000,2022-10-01 13:56:26.723,1,,False,,False,True,2022
0 days 01:15:14.976000,PER,11,0 days 00:01:49.434000,18.0,4.0,,,0 days 00:00:28.940000,0 days 00:00:41.455000,0 days 00:00:39.039000,0 days 01:13:54.482000,0 days 01:14:35.937000,0 days 01:15:14.976000,293.0,266.0,253.0,287.0,True,SOFT,6.0,True,Red Bull Racing,0 days 01:13:25.542000,2022-10-01 13:58:25.550,1,,False,,False,True,2022
0 days 01:17:41.541000,PER,11,0 days 00:02:26.565000,19.0,4.0,,,0 days 00:00:38.387000,0 days 00:00:52.703000,0 days 00:00:55.475000,0 days 01:15:53.363000,0 days 01:16:46.066000,0 days 01:17:41.541000,216.0,193.0,61.0,283.0,False,SOFT,7.0,True,Red Bull Racing,0 days 01:15:14.976000,2022-10-01 14:00:14.984,1,,False,,False,True,2022
0 days 00:19:12.982000,HAM,44,0 days 00:01:56.937000,2.0,1.0,,,0 days 00:00:30.956000,0 days 00:00:45.700000,0 days 00:00:40.281000,0 days 00:17:47.001000,0 days 00:18:32.701000,0 days 00:19:12.982000,290.0,264.0,245.0,278.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:17:16.045000,2022-10-01 13:02:16.053,1,,False,,False,True,2022
0 days 00:21:30.938000,HAM,44,0 days 00:02:17.956000,3.0,1.0,,,0 days 00:00:33.466000,0 days 00:00:59.642000,0 days 00:00:44.848000,0 days 00:19:46.448000,0 days 00:20:46.090000,0 days 00:21:30.938000,241.0,205.0,244.0,280.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:19:12.982000,2022-10-01 13:04:12.990,12,,False,,False,True,2022
0 days 00:23:25.627000,HAM,44,0 days 00:01:54.689000,4.0,1.0,,,0 days 00:00:30.450000,0 days 00:00:44.602000,0 days 00:00:39.637000,0 days 00:22:01.388000,0 days 00:22:45.990000,0 days 00:23:25.627000,288.0,263.0,243.0,281.0,True,INTERMEDIATE,4.0,True,Mercedes,0 days 00:21:30.938000,2022-10-01 13:06:30.946,12,,False,,False,True,2022
0 days 00:25:44.775000,HAM,44,0 days 00:02:19.148000,5.0,1.0,,,0 days 00:00:36.414000,0 days 00:00:56.473000,0 days 00:00:46.261000,0 days 00:24:02.041000,0 days 00:24:58.514000,0 days 00:25:44.775000,255.0,217.0,246.0,278.0,False,INTERMEDIATE,5.0,True,Mercedes,0 days 00:23:25.627000,2022-10-01 13:08:25.635,12,,False,,False,True,2022
0 days 00:32:19.151000,HAM,44,0 days 00:01:53.161000,8.0,2.0,,,0 days 00:00:30.268000,0 days 00:00:43.664000,0 days 00:00:39.229000,0 days 00:30:56.258000,0 days 00:31:39.922000,0 days 00:32:19.151000,289.0,265.0,245.0,281.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:30:25.990000,2022-10-01 13:15:25.998,1,,False,,False,True,2022
0 days 00:45:02.855000,HAM,44,0 days 00:01:53.900000,11.0,3.0,,,0 days 00:00:30.190000,0 days 00:00:43.995000,0 days 00:00:39.715000,0 days 00:43:39.145000,0 days 00:44:23.140000,0 days 00:45:02.855000,291.0,265.0,246.0,280.0,True,INTERMEDIATE,5.0,False,Mercedes,0 days 00:43:08.955000,2022-10-01 13:28:08.963,1,,False,,False,True,2022
0 days 00:51:34.749000,HAM,44,0 days 00:01:52.691000,14.0,4.0,,,0 days 00:00:29.913000,0 days 00:00:43.546000,0 days 00:00:39.232000,0 days 00:50:11.971000,0 days 00:50:55.517000,0 days 00:51:34.749000,289.0,265.0,245.0,280.0,True,INTERMEDIATE,2.0,True,Mercedes,0 days 00:49:42.058000,2022-10-01 13:34:42.066,1,,False,,False,True,2022
0 days 00:53:43.541000,HAM,44,0 days 00:02:08.792000,15.0,4.0,,,0 days 00:00:34.915000,0 days 00:00:49.433000,0 days 00:00:44.444000,0 days 00:52:09.664000,0 days 00:52:59.097000,0 days 00:53:43.541000,259.0,238.0,246.0,264.0,False,INTERMEDIATE,3.0,True,Mercedes,0 days 00:51:34.749000,2022-10-01 13:36:34.757,1,,False,,False,True,2022
0 days 01:08:01.295000,HAM,44,0 days 00:01:53.082000,18.0,5.0,,,0 days 00:00:30.119000,0 days 00:00:42.392000,0 days 00:00:40.571000,0 days 01:06:38.332000,0 days 01:07:20.724000,0 days 01:08:01.295000,290.0,264.0,248.0,281.0,True,SOFT,2.0,True,Mercedes,0 days 01:06:08.213000,2022-10-01 13:51:08.221,1,,False,,False,True,2022
0 days 01:09:52.314000,HAM,44,0 days 00:01:51.019000,19.0,5.0,,,0 days 00:00:29.460000,0 days 00:00:41.817000,0 days 00:00:39.742000,0 days 01:08:30.755000,0 days 01:09:12.572000,0 days 01:09:52.314000,288.0,260.0,250.0,284.0,True,SOFT,3.0,True,Mercedes,0 days 01:08:01.295000,2022-10-01 13:53:01.303,1,,False,,False,True,2022
0 days 01:11:55.263000,HAM,44,0 days 00:02:02.949000,20.0,5.0,,,0 days 00:00:31.235000,0 days 00:00:46.613000,0 days 00:00:45.101000,0 days 01:10:23.549000,0 days 01:11:10.162000,0 days 01:11:55.263000,266.0,196.0,234.0,281.0,False,SOFT,4.0,True,Mercedes,0 days 01:09:52.314000,2022-10-01 13:54:52.322,12,,False,,False,True,2022
0 days 01:14:01.383000,HAM,44,0 days 00:02:06.120000,21.0,5.0,,,0 days 00:00:31.348000,0 days 00:00:47.139000,0 days 00:00:47.633000,0 days 01:12:26.611000,0 days 01:13:13.750000,0 days 01:14:01.383000,273.0,139.0,250.0,266.0,False,SOFT,5.0,True,Mercedes,0 days 01:11:55.263000,2022-10-01 13:56:55.271,1,,False,,False,True,2022
0 days 01:15:50.849000,HAM,44,0 days 00:01:49.466000,22.0,5.0,,,0 days 00:00:29.169000,0 days 00:00:41.186000,0 days 00:00:39.111000,0 days 01:14:30.552000,0 days 01:15:11.738000,0 days 01:15:50.849000,293.0,266.0,251.0,283.0,True,SOFT,6.0,True,Mercedes,0 days 01:14:01.383000,2022-10-01 13:59:01.391,1,,False,,False,True,2022
0 days 01:18:02.550000,HAM,44,0 days 00:02:11.701000,23.0,5.0,,,0 days 00:00:33.650000,0 days 00:00:45.463000,0 days 00:00:52.588000,0 days 01:16:24.499000,0 days 01:17:09.962000,0 days 01:18:02.550000,261.0,226.0,56.0,219.0,False,SOFT,7.0,True,Mercedes,0 days 01:15:50.849000,2022-10-01 14:00:50.857,1,,False,,False,True,2022
0 days 00:21:18.961000,SAI,55,0 days 00:01:58.131000,2.0,1.0,,,0 days 00:00:30.746000,0 days 00:00:46.370000,0 days 00:00:41.015000,0 days 00:19:51.576000,0 days 00:20:37.946000,0 days 00:21:18.961000,290.0,262.0,243.0,278.0,True,INTERMEDIATE,2.0,True,Ferrari,0 days 00:19:20.830000,2022-10-01 13:04:20.838,12,,False,,False,True,2022
0 days 00:23:14.040000,SAI,55,0 days 00:01:55.079000,3.0,1.0,,,0 days 00:00:30.343000,0 days 00:00:44.874000,0 days 00:00:39.862000,0 days 00:21:49.304000,0 days 00:22:34.178000,0 days 00:23:14.040000,280.0,261.0,238.0,279.0,True,INTERMEDIATE,3.0,True,Ferrari,0 days 00:21:18.961000,2022-10-01 13:06:18.969,12,,False,,False,True,2022
0 days 00:25:23.773000,SAI,55,0 days 00:02:09.733000,4.0,1.0,,,0 days 00:00:33.455000,0 days 00:00:50.966000,0 days 00:00:45.312000,0 days 00:23:47.495000,0 days 00:24:38.461000,0 days 00:25:23.773000,263.0,217.0,244.0,266.0,False,INTERMEDIATE,4.0,True,Ferrari,0 days 00:23:14.040000,2022-10-01 13:08:14.048,1,,False,,False,True,2022
0 days 00:27:18.332000,SAI,55,0 days 00:01:54.559000,5.0,1.0,,,0 days 00:00:30.272000,0 days 00:00:44.681000,0 days 00:00:39.606000,0 days 00:25:54.045000,0 days 00:26:38.726000,0 days 00:27:18.332000,291.0,264.0,245.0,281.0,True,INTERMEDIATE,5.0,True,Ferrari,0 days 00:25:23.773000,2022-10-01 13:10:23.781,12,,False,,False,True,2022
0 days 00:29:44.221000,SAI,55,0 days 00:02:25.889000,6.0,1.0,,,0 days 00:00:38.421000,0 days 00:00:53.618000,0 days 00:00:53.850000,0 days 00:27:56.753000,0 days 00:28:50.371000,0 days 00:29:44.221000,233.0,216.0,242.0,207.0,False,INTERMEDIATE,6.0,True,Ferrari,0 days 00:27:18.332000,2022-10-01 13:12:18.340,1,,False,,False,True,2022
0 days 00:31:54.635000,SAI,55,0 days 00:02:10.414000,7.0,1.0,,,0 days 00:00:30.938000,0 days 00:00:46.060000,0 days 00:00:53.416000,0 days 00:30:15.159000,0 days 00:31:01.219000,0 days 00:31:54.635000,290.0,253.0,244.0,280.0,False,INTERMEDIATE,7.0,True,Ferrari,0 days 00:29:44.221000,2022-10-01 13:14:44.229,1,,False,,False,True,2022
0 days 00:44:48.098000,SAI,55,0 days 00:01:58.855000,10.0,2.0,,,0 days 00:00:30.905000,0 days 00:00:45.864000,0 days 00:00:42.086000,0 days 00:43:20.148000,0 days 00:44:06.012000,0 days 00:44:48.098000,288.0,262.0,245.0,278.0,True,INTERMEDIATE,2.0,True,Ferrari,0 days 00:42:49.243000,2022-10-01 13:27:49.251,1,,False,,False,True,2022
0 days 00:46:41.593000,SAI,55,0 days 00:01:53.495000,11.0,2.0,,,0 days 00:00:29.808000,0 days 00:00:44.275000,0 days 00:00:39.412000,0 days 00:45:17.906000,0 days 00:46:02.181000,0 days 00:46:41.593000,290.0,262.0,247.0,279.0,True,INTERMEDIATE,3.0,True,Ferrari,0 days 00:44:48.098000,2022-10-01 13:29:48.106,1,,False,,False,True,2022
0 days 00:54:05.389000,SAI,55,0 days 00:01:53.219000,14.0,3.0,,,0 days 00:00:29.694000,0 days 00:00:43.944000,0 days 00:00:39.581000,0 days 00:52:41.864000,0 days 00:53:25.808000,0 days 00:54:05.389000,291.0,266.0,248.0,281.0,True,INTERMEDIATE,2.0,True,Ferrari,0 days 00:52:12.170000,2022-10-01 13:37:12.178,1,,False,,False,True,2022
0 days 01:07:27.824000,SAI,55,0 days 00:01:59.093000,17.0,4.0,,,0 days 00:00:31.143000,0 days 00:00:45.837000,0 days 00:00:42.113000,0 days 01:05:59.874000,0 days 01:06:45.711000,0 days 01:07:27.824000,289.0,263.0,247.0,280.0,True,SOFT,2.0,True,Ferrari,0 days 01:05:28.731000,2022-10-01 13:50:28.739,1,,False,,False,True,2022
0 days 01:09:22.412000,SAI,55,0 days 00:01:54.588000,18.0,4.0,,,0 days 00:00:29.834000,0 days 00:00:43.837000,0 days 00:00:40.917000,0 days 01:07:57.658000,0 days 01:08:41.495000,0 days 01:09:22.412000,288.0,262.0,249.0,281.0,True,SOFT,3.0,True,Ferrari,0 days 01:07:27.824000,2022-10-01 13:52:27.832,1,,False,,False,True,2022
0 days 01:11:14.646000,SAI,55,0 days 00:01:52.234000,19.0,4.0,,,0 days 00:00:29.445000,0 days 00:00:42.612000,0 days 00:00:40.177000,0 days 01:09:51.857000,0 days 01:10:34.469000,0 days 01:11:14.646000,278.0,253.0,252.0,282.0,True,SOFT,4.0,True,Ferrari,0 days 01:09:22.412000,2022-10-01 13:54:22.420,12,,False,,False,True,2022
0 days 01:13:10.513000,SAI,55,0 days 00:01:55.867000,20.0,4.0,,,0 days 00:00:29.367000,0 days 00:00:43.643000,0 days 00:00:42.857000,0 days 01:11:44.013000,0 days 01:12:27.656000,0 days 01:13:10.513000,287.0,242.0,252.0,283.0,False,SOFT,5.0,True,Ferrari,0 days 01:11:14.646000,2022-10-01 13:56:14.654,1,,False,,False,True,2022
0 days 01:15:00.096000,SAI,55,0 days 00:01:49.583000,21.0,4.0,,,0 days 00:00:28.961000,0 days 00:00:41.463000,0 days 00:00:39.159000,0 days 01:13:39.474000,0 days 01:14:20.937000,0 days 01:15:00.096000,290.0,265.0,250.0,284.0,True,SOFT,6.0,True,Ferrari,0 days 01:13:10.513000,2022-10-01 13:58:10.521,1,,False,,False,True,2022
0 days 00:22:16.618000,ALO,14,0 days 00:01:57.909000,2.0,1.0,,,0 days 00:00:30.868000,0 days 00:00:45.862000,0 days 00:00:41.179000,0 days 00:20:49.577000,0 days 00:21:35.439000,0 days 00:22:16.618000,285.0,258.0,242.0,277.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:20:18.709000,2022-10-01 13:05:18.717,12,,False,,False,True,2022
0 days 00:24:21.906000,ALO,14,0 days 00:02:05.288000,3.0,1.0,,,0 days 00:00:31.424000,0 days 00:00:51.589000,0 days 00:00:42.275000,0 days 00:22:48.042000,0 days 00:23:39.631000,0 days 00:24:21.906000,264.0,239.0,243.0,278.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:22:16.618000,2022-10-01 13:07:16.626,12,,False,,False,True,2022
0 days 00:26:34.526000,ALO,14,0 days 00:02:12.620000,4.0,1.0,,,0 days 00:00:30.750000,0 days 00:00:51.722000,0 days 00:00:50.148000,0 days 00:24:52.656000,0 days 00:25:44.378000,0 days 00:26:34.526000,287.0,226.0,242.0,281.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 00:24:21.906000,2022-10-01 13:09:21.914,12,,False,,False,True,2022
0 days 00:28:30.577000,ALO,14,0 days 00:01:56.051000,5.0,1.0,,,0 days 00:00:30.765000,0 days 00:00:45.270000,0 days 00:00:40.016000,0 days 00:27:05.291000,0 days 00:27:50.561000,0 days 00:28:30.577000,285.0,259.0,243.0,278.0,True,INTERMEDIATE,5.0,True,Alpine,0 days 00:26:34.526000,2022-10-01 13:11:34.534,1,,False,,False,True,2022
0 days 00:30:50.921000,ALO,14,0 days 00:02:20.344000,6.0,1.0,,,0 days 00:00:32.224000,0 days 00:00:54.936000,0 days 00:00:53.184000,0 days 00:29:02.801000,0 days 00:29:57.737000,0 days 00:30:50.921000,259.0,218.0,240.0,277.0,False,INTERMEDIATE,6.0,True,Alpine,0 days 00:28:30.577000,2022-10-01 13:13:30.585,1,,False,,False,True,2022
0 days 00:32:46.281000,ALO,14,0 days 00:01:55.360000,7.0,1.0,,,0 days 00:00:30.624000,0 days 00:00:44.786000,0 days 00:00:39.950000,0 days 00:31:21.545000,0 days 00:32:06.331000,0 days 00:32:46.281000,286.0,261.0,243.0,278.0,True,INTERMEDIATE,7.0,True,Alpine,0 days 00:30:50.921000,2022-10-01 13:15:50.929,1,,False,,False,True,2022
0 days 00:44:36.586000,ALO,14,0 days 00:01:54.100000,10.0,2.0,,,0 days 00:00:30.303000,0 days 00:00:44.164000,0 days 00:00:39.633000,0 days 00:43:12.789000,0 days 00:43:56.953000,0 days 00:44:36.586000,289.0,261.0,244.0,279.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:42:42.486000,2022-10-01 13:27:42.494,1,,False,,False,True,2022
0 days 00:47:05.548000,ALO,14,0 days 00:02:28.962000,11.0,2.0,,,0 days 00:00:37.299000,0 days 00:00:57.278000,0 days 00:00:54.385000,0 days 00:45:13.885000,0 days 00:46:11.163000,0 days 00:47:05.548000,248.0,124.0,243.0,253.0,False,INTERMEDIATE,3.0,True,Alpine,0 days 00:44:36.586000,2022-10-01 13:29:36.594,1,,False,,False,True,2022
0 days 00:48:59.787000,ALO,14,0 days 00:01:54.239000,12.0,2.0,,,0 days 00:00:30.219000,0 days 00:00:44.270000,0 days 00:00:39.750000,0 days 00:47:35.767000,0 days 00:48:20.037000,0 days 00:48:59.787000,288.0,261.0,245.0,279.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 00:47:05.548000,2022-10-01 13:32:05.556,1,,False,,False,True,2022
0 days 00:56:06.879000,ALO,14,0 days 00:01:53.127000,15.0,3.0,,,0 days 00:00:30.067000,0 days 00:00:43.442000,0 days 00:00:39.618000,0 days 00:54:43.819000,0 days 00:55:27.261000,0 days 00:56:06.879000,290.0,262.0,246.0,280.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:54:13.752000,2022-10-01 13:39:13.760,1,,False,,False,True,2022
0 days 01:07:46.990000,ALO,14,0 days 00:01:58.713000,18.0,4.0,,,0 days 00:00:30.965000,0 days 00:00:44.312000,0 days 00:00:43.436000,0 days 01:06:19.242000,0 days 01:07:03.554000,0 days 01:07:46.990000,288.0,258.0,247.0,279.0,True,SOFT,2.0,True,Alpine,0 days 01:05:48.277000,2022-10-01 13:50:48.285,1,,False,,False,True,2022
0 days 01:09:39.510000,ALO,14,0 days 00:01:52.520000,19.0,4.0,,,0 days 00:00:29.965000,0 days 00:00:42.467000,0 days 00:00:40.088000,0 days 01:08:16.955000,0 days 01:08:59.422000,0 days 01:09:39.510000,289.0,262.0,247.0,282.0,True,SOFT,3.0,True,Alpine,0 days 01:07:46.990000,2022-10-01 13:52:46.998,1,,False,,False,True,2022
0 days 01:11:54.088000,ALO,14,0 days 00:02:14.578000,20.0,4.0,,,0 days 00:00:32.483000,0 days 00:00:52.098000,0 days 00:00:49.997000,0 days 01:10:11.993000,0 days 01:11:04.091000,0 days 01:11:54.088000,261.0,211.0,246.0,283.0,False,SOFT,4.0,True,Alpine,0 days 01:09:39.510000,2022-10-01 13:54:39.518,12,,False,,False,True,2022
0 days 01:13:44.825000,ALO,14,0 days 00:01:50.737000,21.0,4.0,,,0 days 00:00:29.597000,0 days 00:00:41.916000,0 days 00:00:39.224000,0 days 01:12:23.685000,0 days 01:13:05.601000,0 days 01:13:44.825000,287.0,262.0,248.0,281.0,True,SOFT,5.0,True,Alpine,0 days 01:11:54.088000,2022-10-01 13:56:54.096,1,,False,,False,True,2022
0 days 01:15:34.791000,ALO,14,0 days 00:01:49.966000,22.0,4.0,,,0 days 00:00:29.388000,0 days 00:00:41.723000,0 days 00:00:38.855000,0 days 01:14:14.213000,0 days 01:14:55.936000,0 days 01:15:34.791000,288.0,263.0,248.0,282.0,True,SOFT,6.0,True,Alpine,0 days 01:13:44.825000,2022-10-01 13:58:44.833,1,,False,,False,True,2022
0 days 00:19:42.349000,NOR,4,0 days 00:02:04.171000,2.0,1.0,,,0 days 00:00:31.254000,0 days 00:00:48.860000,0 days 00:00:44.057000,0 days 00:18:09.432000,0 days 00:18:58.292000,0 days 00:19:42.349000,280.0,255.0,243.0,277.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:17:38.178000,2022-10-01 13:02:38.186,1,,False,,False,True,2022
0 days 00:21:49.654000,NOR,4,0 days 00:02:07.305000,3.0,1.0,,,0 days 00:00:31.037000,0 days 00:00:51.090000,0 days 00:00:45.178000,0 days 00:20:13.386000,0 days 00:21:04.476000,0 days 00:21:49.654000,281.0,239.0,242.0,282.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 00:19:42.349000,2022-10-01 13:04:42.357,12,,False,,False,True,2022
0 days 00:23:46.356000,NOR,4,0 days 00:01:56.702000,4.0,1.0,,,0 days 00:00:30.488000,0 days 00:00:45.584000,0 days 00:00:40.630000,0 days 00:22:20.142000,0 days 00:23:05.726000,0 days 00:23:46.356000,286.0,263.0,243.0,279.0,True,INTERMEDIATE,4.0,True,McLaren,0 days 00:21:49.654000,2022-10-01 13:06:49.662,12,,False,,False,True,2022
0 days 00:26:10.622000,NOR,4,0 days 00:02:24.266000,5.0,1.0,,,0 days 00:00:36.332000,0 days 00:01:00.006000,0 days 00:00:47.928000,0 days 00:24:22.688000,0 days 00:25:22.694000,0 days 00:26:10.622000,215.0,192.0,242.0,271.0,False,INTERMEDIATE,5.0,True,McLaren,0 days 00:23:46.356000,2022-10-01 13:08:46.364,12,,False,,False,True,2022
0 days 00:28:07.111000,NOR,4,0 days 00:01:56.489000,6.0,1.0,,,0 days 00:00:30.688000,0 days 00:00:45.293000,0 days 00:00:40.508000,0 days 00:26:41.310000,0 days 00:27:26.603000,0 days 00:28:07.111000,289.0,264.0,244.0,281.0,True,INTERMEDIATE,6.0,True,McLaren,0 days 00:26:10.622000,2022-10-01 13:11:10.630,1,,False,,False,True,2022
0 days 00:30:31.213000,NOR,4,0 days 00:02:24.102000,7.0,1.0,,,0 days 00:00:34.389000,0 days 00:00:57.912000,0 days 00:00:51.801000,0 days 00:28:41.500000,0 days 00:29:39.412000,0 days 00:30:31.213000,231.0,133.0,240.0,263.0,False,INTERMEDIATE,7.0,True,McLaren,0 days 00:28:07.111000,2022-10-01 13:13:07.119,1,,False,,False,True,2022
0 days 00:32:27.127000,NOR,4,0 days 00:01:55.914000,8.0,1.0,,,0 days 00:00:30.765000,0 days 00:00:44.950000,0 days 00:00:40.199000,0 days 00:31:01.978000,0 days 00:31:46.928000,0 days 00:32:27.127000,288.0,264.0,237.0,280.0,True,INTERMEDIATE,8.0,True,McLaren,0 days 00:30:31.213000,2022-10-01 13:15:31.221,1,,False,,False,True,2022
0 days 00:44:16.334000,NOR,4,0 days 00:01:53.995000,11.0,2.0,,,0 days 00:00:30.248000,0 days 00:00:43.921000,0 days 00:00:39.826000,0 days 00:42:52.587000,0 days 00:43:36.508000,0 days 00:44:16.334000,288.0,262.0,244.0,277.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:42:22.339000,2022-10-01 13:27:22.347,1,,False,,False,True,2022
0 days 00:48:53.829000,NOR,4,0 days 00:01:56.446000,13.0,2.0,,,0 days 00:00:30.338000,0 days 00:00:44.623000,0 days 00:00:41.485000,0 days 00:47:27.721000,0 days 00:48:12.344000,0 days 00:48:53.829000,286.0,263.0,223.0,279.0,False,INTERMEDIATE,4.0,True,McLaren,0 days 00:46:57.383000,2022-10-01 13:31:57.391,1,,False,,False,True,2022
0 days 00:55:42.822000,NOR,4,0 days 00:01:53.942000,16.0,3.0,,,0 days 00:00:30.094000,0 days 00:00:44.060000,0 days 00:00:39.788000,0 days 00:54:18.974000,0 days 00:55:03.034000,0 days 00:55:42.822000,288.0,264.0,243.0,281.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:53:48.880000,2022-10-01 13:38:48.888,1,,False,,False,True,2022
0 days 01:07:33.604000,NOR,4,0 days 00:01:58.539000,19.0,4.0,,,0 days 00:00:31.311000,0 days 00:00:44.936000,0 days 00:00:42.292000,0 days 01:06:06.376000,0 days 01:06:51.312000,0 days 01:07:33.604000,288.0,240.0,246.0,280.0,True,SOFT,2.0,True,McLaren,0 days 01:05:35.065000,2022-10-01 13:50:35.073,1,,False,,False,True,2022
0 days 01:09:27.001000,NOR,4,0 days 00:01:53.397000,20.0,4.0,,,0 days 00:00:29.725000,0 days 00:00:43.203000,0 days 00:00:40.469000,0 days 01:08:03.329000,0 days 01:08:46.532000,0 days 01:09:27.001000,289.0,264.0,248.0,282.0,True,SOFT,3.0,True,McLaren,0 days 01:07:33.604000,2022-10-01 13:52:33.612,1,,False,,False,True,2022
0 days 01:11:34.873000,NOR,4,0 days 00:02:07.872000,21.0,4.0,,,0 days 00:00:33.344000,0 days 00:00:50.603000,0 days 00:00:43.925000,0 days 01:10:00.345000,0 days 01:10:50.948000,0 days 01:11:34.873000,262.0,240.0,224.0,272.0,False,SOFT,4.0,True,McLaren,0 days 01:09:27.001000,2022-10-01 13:54:27.009,12,,False,,False,True,2022
